run_id,skew,row_bytes,cores,exec_mem,partitions,aqe,codec,rep,wall_seconds,actual_size_skew,actual_time_skew,aqe_read_coalesced,aqe_read_skewed,aqe_split_detected,aqe_updates,avg_write_mbps,cgroup_write_mbps,cgroup_written_bytes,cpu_ms_total,delta_ctxt,delta_pgpgout_kb,delta_psi_cpu_some_us,delta_psi_io_full_us,delta_psi_mem_full_us,dirty_bg_threshold_pages,dirty_threshold_pages,dropped_caches,error,fetch_wait_ms_total,gc_ms_max_task,gc_ms_total,input,io_cap_applied,io_cap_mbps,n_reduce_tasks,n_samples,n_tasks_total,peak_dirty_kb,peak_exec_mem_max,peak_nr_dirty_pages,peak_procs_blocked,peak_writeback_kb,peak_writeback_pages,record_skew,reduce_stage_id,remote_to_disk_total,run_dir,run_ms_total,shuffle_compress,skew_mode,smj_skew,spill_disk_all_stages,spill_disk_max_task,spill_disk_total,spill_mem_total,sr_bytes_max,sr_bytes_median,sr_records_max,sw_bytes_all_stages,tag,task_ms_max,task_ms_p50,task_ms_p90,task_ms_p99,task_ms_sum,total_written_bytes,vm_dirty_background_ratio,vm_dirty_ratio,workload
s3_byt16_rb256_c2_m1500m_p200_aqe0_sort_rep0,16.0,256,2,1500m,200,False,lz4,0,62.419,15.662479927849663,27.216666666666665,False,False,False,0,,,,53784,526101,7775696,128082,6918872,0,1595295,3194492,True,,0,12,213,/data/spark-skew-data/skew16_rb256_p200_g8,,0,200,285,279,6146624,385875632,1536656,3,16384,4096,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt16_rb256_c2_m1500m_p200_aqe0_sort_rep0_8274fb,54006,True,byte,False,285768485,285768485,285768485,335544000,591971683,37795527.0,2558702,8114915417,s3,6532,240.0,292,475,54837,8400683902,10,20,sort
s3_byt16_rb256_c2_m1500m_p200_aqe0_sort_rep1,16.0,256,2,1500m,200,False,lz4,1,61.586,15.662479927849663,26.151639344262296,False,False,False,0,,,,54501,514887,6650700,117008,6467677,0,1594921,3193743,True,,0,14,235,/data/spark-skew-data/skew16_rb256_p200_g8,,0,200,283,279,6190992,385875632,1547748,3,13932,4071,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt16_rb256_c2_m1500m_p200_aqe0_sort_rep1_bda196,54735,True,byte,False,285768485,285768485,285768485,335544000,591971683,37795527.0,2558702,8114915417,s3,6381,244.0,296,462,55522,8400683902,10,20,sort
s3_byt16_rb256_c4_m1500m_p200_aqe0_sort_rep0,16.0,256,4,1500m,200,False,lz4,0,36.869,15.662479927849663,24.693548387096776,False,False,False,0,,,,55910,495267,5876156,91601,5052657,1,1595828,3195559,True,,0,13,287,/data/spark-skew-data/skew16_rb256_p200_g8,,0,200,183,279,6173076,587201568,1542781,4,15104,3776,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt16_rb256_c4_m1500m_p200_aqe0_sort_rep0_17e729,56338,True,byte,False,143157167,143157167,143157167,167771840,591971683,37795527.0,2558702,8114915417,s3,6124,248.0,311,572,57150,8258072584,10,20,sort
s3_byt16_rb256_c4_m1500m_p200_aqe0_sort_rep1,16.0,256,4,1500m,200,False,lz4,1,38.111,15.662479927849663,24.561264822134387,False,False,False,0,,,,57315,497564,5766384,102114,5143926,1,1593845,3191588,True,,0,9,123,/data/spark-skew-data/skew16_rb256_p200_g8,,0,200,189,279,6087540,587201568,1521885,4,16384,4095,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt16_rb256_c4_m1500m_p200_aqe0_sort_rep1_de34c4,57600,True,byte,False,143157167,143157167,143157167,167771840,591971683,37795527.0,2558702,8114915417,s3,6214,253.0,315,589,58371,8258072584,10,20,sort
s3_byt16_rb256_c6_m1500m_p200_aqe0_sort_rep0,16.0,256,6,1500m,200,False,lz4,0,29.611,15.662479927849663,24.622568093385215,False,False,False,0,,,,58803,507006,5984252,93164,4781581,3,1594021,3191940,True,,0,62,363,/data/spark-skew-data/skew16_rb256_p200_g8,,0,200,155,279,6050080,650114896,1512621,6,16556,4139,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt16_rb256_c6_m1500m_p200_aqe0_sort_rep0_8420b5,59469,True,byte,False,89632723,89632723,89632723,104857200,591971683,37795527.0,2558702,8114915417,s3,6328,257.0,337,607,60294,8204548140,10,20,sort
s3_byt16_rb256_c6_m1500m_p200_aqe0_sort_rep1,16.0,256,6,1500m,200,False,lz4,1,29.614,15.662479927849663,24.307992202729046,False,False,False,0,,,,58176,501728,5984644,89223,4628049,3,1576734,3157324,True,,0,60,318,/data/spark-skew-data/skew16_rb256_p200_g8,,0,200,155,279,6008432,650114896,1502209,5,15860,3965,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt16_rb256_c6_m1500m_p200_aqe0_sort_rep1_6c20c8,58819,True,byte,False,89632723,89632723,89632723,104857200,591971683,37795527.0,2558702,8114915417,s3,6235,256.5,326,624,59655,8204548140,10,20,sort
s3_byt20_rb256_c1_m1500m_p200_aqe0_sort_rep0,20.0,256,1,1500m,200,False,lz4,0,115.686,19.59528796225535,40.45531914893617,False,False,False,0,,,,54807,571773,7941776,219258,7677023,0,1595799,3195500,True,,0,10,479,/data/spark-skew-data/skew20_rb256_p200_g8,,0,200,499,280,5130700,738197184,1282675,1,11304,2523,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt20_rb256_c1_m1500m_p200_aqe0_sort_rep0_8502e9,55270,True,byte,False,570667138,570667138,570667138,671088320,727291252,37115619.5,3144094,8112859053,s3,9507,235.0,292,346,56537,8683526191,10,20,sort
s3_byt20_rb256_c1_m1500m_p200_aqe0_sort_rep1,20.0,256,1,1500m,200,False,lz4,1,115.238,19.59528796225535,40.78709677419355,False,False,False,0,,,,55123,629622,7943572,216909,7377126,0,1594474,3192846,True,,0,125,271,/data/spark-skew-data/skew20_rb256_p200_g8,,0,200,497,280,5201944,738197184,1300486,2,12396,3099,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt20_rb256_c1_m1500m_p200_aqe0_sort_rep1_c0e837,55557,True,byte,False,570667138,570667138,570667138,671088320,727291252,37115619.5,3144094,8112859053,s3,9483,232.5,283,361,56389,8683526191,10,20,sort
s3_byt20_rb256_c2_m1500m_p200_aqe0_sort_rep0,20.0,256,2,1500m,200,False,lz4,0,62.034,19.59528796225535,33.93421052631579,False,False,False,0,,,,52555,531159,7620280,114443,6931348,0,1594775,3193449,True,,0,13,195,/data/spark-skew-data/skew20_rb256_p200_g8,,0,200,285,280,6213696,587202064,1553424,3,15032,3758,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt20_rb256_c2_m1500m_p200_aqe0_sort_rep0_da5d77,52749,True,byte,False,285773800,285773800,285773800,335544000,727291252,37115619.5,3144094,8112859053,s3,7737,228.0,279,414,53521,8398632853,10,20,sort
s3_byt20_rb256_c2_m1500m_p200_aqe0_sort_rep1,20.0,256,2,1500m,200,False,lz4,1,62.44,19.59528796225535,33.27272727272727,False,False,False,0,,,,52448,564881,7682728,151542,7204137,0,1595557,3195015,True,,0,11,189,/data/spark-skew-data/skew20_rb256_p200_g8,,0,200,285,280,4960516,587202064,1240129,2,16932,4233,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt20_rb256_c2_m1500m_p200_aqe0_sort_rep1_b5e242,52641,True,byte,False,285773800,285773800,285773800,335544000,727291252,37115619.5,3144094,8112859053,s3,7503,225.5,282,480,53409,8398632853,10,20,sort
s3_byt20_rb256_c4_m1500m_p200_aqe0_sort_rep0,20.0,256,4,1500m,200,False,lz4,0,38.497,19.59528796225535,30.911016949152543,False,False,False,0,,,,54856,514147,6096484,100924,5420077,2,1593737,3191372,True,,0,14,321,/data/spark-skew-data/skew20_rb256_p200_g8,,0,200,191,280,6112644,746584816,1528161,4,14760,3690,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt20_rb256_c4_m1500m_p200_aqe0_sort_rep0_8d8fd2,55306,True,byte,False,143159532,143159532,143159532,167771840,727291252,37115619.5,3144094,8112859053,s3,7295,236.0,295,565,56127,8256018585,10,20,sort
s3_byt20_rb256_c4_m1500m_p200_aqe0_sort_rep1,20.0,256,4,1500m,200,False,lz4,1,38.974,19.59528796225535,32.016427104722794,False,False,False,0,,,,56937,499614,4356408,83783,4620511,0,1593398,3190693,True,,0,13,329,/data/spark-skew-data/skew20_rb256_p200_g8,,0,200,193,280,6064784,746584816,1516196,3,13312,3328,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt20_rb256_c4_m1500m_p200_aqe0_sort_rep1_c9ddcd,57412,True,byte,False,143159532,143159532,143159532,167771840,727291252,37115619.5,3144094,8112859053,s3,7796,243.5,306,573,58250,8256018585,10,20,sort
s3_byt20_rb256_c6_m1500m_p200_aqe0_sort_rep0,20.0,256,6,1500m,200,False,lz4,0,33.983,19.59528796225535,40.13899613899614,False,False,False,0,,,,63350,581346,5877320,104788,4642207,2,1592945,3189785,True,,0,9,150,/data/spark-skew-data/skew20_rb256_p200_g8,,0,200,173,280,6013072,750777808,1503268,6,14336,3584,1.0,2,0,/home/ubuntu/spark-skew/results/s3/s3_byt20_rb256_c6_m1500m_p200_aqe0_sort_rep0_b96a34,64128,True,byte,False,670575517,670575517,670575517,788526144,727291252,37115619.5,3144094,8112859053,s3,10396,259.0,326,651,64948,8783434570,10,20,sort
